	neg	pos
maximilian	4.0	0.0
pitcher	4.0	0.0
crafti	4.0	0.0
barney	4.0	0.0
standbi	4.0	0.0
ibn	4.0	0.0
fahdlan	4.0	0.0
backyard	4.0	0.0
catwoman	4.0	0.0
swordplay	4.0	0.0
hideaway	4.0	0.0
suitcas	4.0	0.0
_dirty_work_	4.0	0.0
hoggett	4.0	0.0
stroll	4.0	0.0
lawer	4.0	0.0
issac	4.0	0.0
calitri	4.0	0.0
rot	4.0	0.0
wal-mart	4.0	0.0
ballist	4.0	0.0
swill	4.0	0.0
`ani	4.0	0.0
d'amato	4.0	0.0
_polish_wedding_	4.0	0.0
hala	4.0	0.0
socket	4.0	0.0
flintston	4.0	0.0
neanderth	4.0	0.0
cafeteria	4.0	0.0
outland	4.0	0.0
rafe	4.0	0.0
heffron	4.0	0.0
moxxon	4.0	0.0
pillsburi	4.0	0.0
att	4.0	0.0
munson	4.0	0.0
corruptor	4.0	0.0
mornay	4.0	0.0
macdoug	4.0	0.0
jinni	4.0	0.0
blawp	4.0	0.0
proft	4.0	0.0
recaptur	4.0	1.0
redhead	4.0	1.0
shelli	4.0	1.0
marlow	4.0	1.0
sensuous	4.0	1.0
_really_	4.0	1.0
_real_	4.0	1.0
fluke	4.0	1.0
rusti	4.0	1.0
rooftop	4.0	1.0
monolith	4.0	1.0
rotat	4.0	1.0
torrid	4.0	1.0
btw	4.0	1.0
slog	4.0	1.0
dorki	4.0	1.0
heald	4.0	1.0
dumbest	4.0	1.0
hottest	4.0	1.0
whoa	4.0	1.0
slob	4.0	1.0
pranc	4.0	1.0
overdo	4.0	1.0
landi	4.0	1.0
goos	4.0	1.0
certifi	4.0	1.0
wincott	4.0	1.0
bungl	4.0	1.0
squirm	4.0	1.0
flutter	4.0	1.0
sobieski	4.0	1.0
scant	4.0	1.0
vivica	4.0	1.0
boorish	4.0	1.0
pedro	4.0	1.0
hastili	4.0	1.0
champ	4.0	1.0
harkonnen	4.0	1.0
balk	4.0	1.0
ballroom	4.0	1.0
miniatur	4.0	1.0
latex	4.0	1.0
waddington	4.0	1.0
winston	4.0	1.0
justif	4.0	1.0
southwest	4.0	1.0
moustach	4.0	1.0
dragnet	4.0	1.0
hunk	4.0	1.0
mykelti	4.0	1.0
cabaret	4.0	1.0
lovemak	4.0	1.0
wallow	4.0	1.0
ridden	4.0	1.0
zoo	4.0	1.0
frasier	4.0	1.0
boyd	4.0	1.0
shudder	4.0	1.0
godaw	4.0	1.0
atkin	4.0	1.0
mustach	4.0	1.0
a-list	4.0	1.0
scatolog	4.0	1.0
wynn	4.0	1.0
buxom	4.0	1.0
catcher	4.0	1.0
perk	4.0	1.0
caddyshack	4.0	1.0
postur	4.0	1.0
narcissist	4.0	1.0
cringe-induc	4.0	1.0
brazen	4.0	1.0
miscu	4.0	1.0
freshman	4.0	1.0
facinelli	4.0	1.0
firestorm	4.0	1.0
suzi	4.0	1.0
raja	4.0	1.0
eater	4.0	1.0
ogl	4.0	1.0
raul	4.0	1.0
miscalcul	4.0	1.0
spook	4.0	1.0
muck	4.0	1.0
fledgl	4.0	1.0
newel	4.0	1.0
eman	4.0	1.0
siam	4.0	1.0
ill-conceiv	4.0	1.0
paper-thin	4.0	1.0
cower	4.0	1.0
benni	4.0	1.0
farina	4.0	1.0
steroid	4.0	1.0
unworthi	4.0	1.0
haul	4.0	1.0
northwest	4.0	1.0
hello	4.0	1.0
eva	4.0	1.0
hallway	4.0	1.0
wyom	4.0	1.0
bisexu	4.0	1.0
blackout	4.0	1.0
frontal	4.0	1.0
katherin	4.0	1.0
cristof	4.0	1.0
tuna	4.0	1.0
chock	4.0	1.0
waver	4.0	1.0
anti-climact	4.0	1.0
luggag	4.0	1.0
friski	4.0	1.0
yank	4.0	1.0
arch	4.0	1.0
replica	4.0	1.0
balthazar	4.0	1.0
getti	4.0	1.0
schell	4.0	1.0
grandson	4.0	1.0
slutti	4.0	1.0
paddl	4.0	1.0
_is_	4.0	1.0
intrepid	4.0	1.0
eagl	4.0	1.0
tina	4.0	1.0
gasolin	4.0	1.0
evita	4.0	1.0
silvio	4.0	1.0
witt	4.0	1.0
embassi	4.0	1.0
stew	4.0	1.0
iv	4.0	1.0
cannib	4.0	1.0
wee	4.0	1.0
diana	4.0	1.0
shen	4.0	1.0
cut-out	4.0	2.0
shack	4.0	2.0
hulk	4.0	2.0
otherworld	4.0	2.0
angus	4.0	2.0
trevor	4.0	2.0
bogus	4.0	2.0
babysit	4.0	2.0
tacki	4.0	2.0
tepid	4.0	2.0
hacker	4.0	2.0
caption	4.0	2.0
hal	4.0	2.0
clumsili	4.0	2.0
stripe	4.0	2.0
auction	4.0	2.0
maverick	4.0	2.0
economi	4.0	2.0
leblanc	4.0	2.0
finess	4.0	2.0
daze	4.0	2.0
shatner	4.0	2.0
flatul	4.0	2.0
nari	4.0	2.0
stutter	4.0	2.0
get-go	4.0	2.0
ricardo	4.0	2.0
beatl	4.0	2.0
elw	4.0	2.0
reiner	4.0	2.0
slinki	4.0	2.0
franklin	4.0	2.0
howler	4.0	2.0
embarass	4.0	2.0
candl	4.0	2.0
omen	4.0	2.0
faceless	4.0	2.0
vinni	4.0	2.0
steril	4.0	2.0
unlock	4.0	2.0
captor	4.0	2.0
wrench	4.0	2.0
tidbit	4.0	2.0
errat	4.0	2.0
mo	4.0	2.0
venora	4.0	2.0
hark	4.0	2.0
jeep	4.0	2.0
momentarili	4.0	2.0
franki	4.0	2.0
talki	4.0	2.0
unintellig	4.0	2.0
brighten	4.0	2.0
erotic	4.0	2.0
upstair	4.0	2.0
mishandl	4.0	2.0
tripl	4.0	2.0
ivori	4.0	2.0
dj	4.0	2.0
balloon	4.0	2.0
lunaci	4.0	2.0
samantha	4.0	2.0
half-heart	4.0	2.0
mousi	4.0	2.0
toxic	4.0	2.0
shoot-out	4.0	2.0
whore	4.0	2.0
evalu	4.0	2.0
snatcher	4.0	2.0
comeupp	4.0	2.0
jamaica	4.0	2.0
scout	4.0	2.0
tie-in	4.0	2.0
self-respect	4.0	2.0
roam	4.0	2.0
goldi	4.0	2.0
strung	4.0	2.0
frenchman	4.0	2.0
auto	4.0	2.0
rosanna	4.0	2.0
thade	4.0	2.0
invari	4.0	2.0
tulip	4.0	2.0
nil	4.0	2.0
detmer	4.0	2.0
creeper	4.0	2.0
sexton	4.0	2.0
saling	4.0	2.0
sahara	4.0	2.0
conceit	4.0	3.0
ginger	4.0	3.0
untouch	4.0	3.0
interfer	4.0	3.0
danson	4.0	3.0
slow-mov	4.0	3.0
peacemak	4.0	3.0
ling	4.0	3.0
co-produc	4.0	3.0
cross-dress	4.0	3.0
wherein	4.0	3.0
crass	4.0	3.0
worship	4.0	3.0
dummi	4.0	3.0
arbitrari	4.0	3.0
scribe	4.0	3.0
wasteland	4.0	3.0
noisi	4.0	3.0
royalti	4.0	3.0
haze	4.0	3.0
counterpoint	4.0	3.0
60	4.0	3.0
milla	4.0	3.0
evidenc	4.0	3.0
carniv	4.0	3.0
chen	4.0	3.0
redund	4.0	3.0
fathom	4.0	3.0
sleev	4.0	3.0
licens	4.0	3.0
prequel	4.0	3.0
unansw	4.0	3.0
mismatch	4.0	3.0
winc	4.0	3.0
wreckag	4.0	3.0
architect	4.0	3.0
stem	4.0	3.0
soft-spoken	4.0	3.0
d'angelo	4.0	3.0
stoic	4.0	3.0
lest	4.0	3.0
fragil	4.0	3.0
abod	4.0	3.0
bombast	4.0	3.0
kinki	4.0	3.0
z	4.0	3.0
clad	4.0	3.0
rerun	4.0	3.0
mortensen	4.0	3.0
so-so	4.0	3.0
deja	4.0	3.0
unsympathet	4.0	3.0
`i	4.0	3.0
latin	4.0	3.0
terrain	4.0	3.0
fieri	4.0	3.0
unarm	4.0	3.0
splatter	4.0	3.0
rotten	4.0	3.0
sleepless	4.0	3.0
demean	4.0	3.0
accomplic	4.0	3.0
aloof	4.0	3.0
unfaith	4.0	3.0
patho	4.0	3.0
in-your-fac	4.0	3.0
brag	4.0	3.0
voyeur	4.0	3.0
wartim	4.0	3.0
kramer	4.0	3.0
deterior	4.0	3.0
depardieu	4.0	3.0
fur	4.0	3.0
gerald	4.0	3.0
darci	4.0	3.0
movie-mak	4.0	3.0
nippl	4.0	3.0
gail	4.0	3.0
punctuat	4.0	3.0
crank	4.0	3.0
novelti	4.0	3.0
trader	4.0	3.0
www	4.0	3.0
wan	4.0	3.0
misplac	4.0	3.0
sheep	4.0	3.0
fleet	4.0	3.0
buffoon	4.0	3.0
bahama	4.0	3.0
fascism	4.0	3.0
lo	4.0	3.0
patsi	4.0	3.0
fuse	4.0	3.0
quantiti	4.0	3.0
grandpa	4.0	3.0
lunat	4.0	4.0
narcot	4.0	4.0
warfar	4.0	4.0
disdain	4.0	4.0
ethnic	4.0	4.0
forty-f	4.0	4.0
choke	4.0	4.0
paradox	4.0	4.0
wore	4.0	4.0
magnet	4.0	4.0
hyperact	4.0	4.0
brim	4.0	4.0
babbl	4.0	4.0
wendi	4.0	4.0
colon	4.0	4.0
pawn	4.0	4.0
pedestrian	4.0	4.0
well-deserv	4.0	4.0
fictiti	4.0	4.0
epilogu	4.0	4.0
typecast	4.0	4.0
plummet	4.0	4.0
larger-than-lif	4.0	4.0
maul	4.0	4.0
systemat	4.0	4.0
1970	4.0	4.0
discourag	4.0	4.0
nikita	4.0	4.0
bresslaw	4.0	4.0
necess	4.0	4.0
messi	4.0	4.0
blur	4.0	4.0
forgiven	4.0	4.0
motif	4.0	4.0
dim-wit	4.0	4.0
extran	4.0	4.0
alarm	4.0	4.0
fountain	4.0	4.0
bewild	4.0	4.0
hitchhik	4.0	4.0
akin	4.0	4.0
magnolia	4.0	4.0
drove	4.0	4.0
thicken	4.0	4.0
slang	4.0	4.0
roar	4.0	4.0
mindset	4.0	4.0
swashbuckl	4.0	4.0
allegori	4.0	4.0
prey	4.0	4.0
guis	4.0	4.0
visionari	4.0	4.0
freaki	4.0	4.0
sunset	4.0	4.0
coaster	4.0	4.0
lampoon	4.0	4.0
mutant	4.0	4.0
wise-crack	4.0	4.0
waterworld	4.0	4.0
repel	4.0	4.0
loop	4.0	4.0
rider	4.0	4.0
hamil	4.0	4.0
hart	4.0	4.0
lerner	4.0	4.0
wonderland	4.0	4.0
vacant	4.0	5.0
outright	4.0	5.0
vet	4.0	5.0
kirk	4.0	5.0
labour	4.0	5.0
deton	4.0	5.0
ceas	4.0	5.0
medit	4.0	5.0
acquir	4.0	5.0
stilt	4.0	5.0
benevol	4.0	5.0
feldman	4.0	5.0
banish	4.0	5.0
sorta	4.0	5.0
shadowi	4.0	5.0
unconsci	4.0	5.0
goate	4.0	5.0
tonight	4.0	5.0
ex-girlfriend	4.0	5.0
fast-talk	4.0	5.0
fenc	4.0	5.0
riddl	4.0	5.0
hone	4.0	5.0
neutral	4.0	5.0
mistress	4.0	5.0
feast	4.0	5.0
pursuer	4.0	5.0
cliffhang	4.0	5.0
scariest	4.0	5.0
soup	4.0	5.0
curv	4.0	5.0
dug	4.0	5.0
cough	4.0	5.0
allus	4.0	5.0
someday	4.0	5.0
dot	4.0	5.0
rames	4.0	5.0
ferrel	4.0	5.0
good-natur	4.0	5.0
seventi	4.0	5.0
forbid	4.0	5.0
tycoon	4.0	5.0
surf	4.0	5.0
goodby	4.0	5.0
uptight	4.0	5.0
big-tim	4.0	5.0
classmat	4.0	5.0
brow	4.0	5.0
lowlif	4.0	5.0
sullen	4.0	5.0
newer	4.0	5.0
unnecessarili	4.0	5.0
grief	4.0	5.0
starlet	4.0	5.0
escal	4.0	5.0
tramp	4.0	5.0
gloomi	4.0	5.0
summari	4.0	5.0
spunki	4.0	5.0
lung	4.0	5.0
patrol	4.0	5.0
sophomor	4.0	5.0
deborah	4.0	5.0
congratul	4.0	5.0
shave	4.0	5.0
anita	4.0	5.0
holland	4.0	5.0
salvat	4.0	5.0
brainless	4.0	6.0
prodigi	4.0	6.0
anguish	4.0	6.0
mice	4.0	6.0
keith	4.0	6.0
einstein	4.0	6.0
embark	4.0	6.0
shaki	4.0	6.0
superhuman	4.0	6.0
soak	4.0	6.0
hurri	4.0	6.0
primal	4.0	6.0
juici	4.0	6.0
whiz	4.0	6.0
pro	4.0	6.0
uneasi	4.0	6.0
eerili	4.0	6.0
1995	4.0	6.0
shotgun	4.0	6.0
soil	4.0	6.0
lament	4.0	6.0
splendid	4.0	6.0
enigmat	4.0	6.0
cann	4.0	6.0
scatter	4.0	6.0
bee	4.0	6.0
ernest	4.0	6.0
streak	4.0	6.0
pink	4.0	6.0
injustic	4.0	6.0
marilyn	4.0	6.0
glorifi	4.0	6.0
hormon	4.0	6.0
troup	4.0	6.0
proxi	4.0	6.0
novemb	4.0	6.0
best-sel	4.0	6.0
courteney	4.0	6.0
trophi	4.0	6.0
intercut	4.0	6.0
loom	4.0	6.0
ici	4.0	6.0
curtain	4.0	6.0
carlyl	4.0	6.0
lair	4.0	6.0
perki	4.0	6.0
june	4.0	6.0
camelot	4.0	6.0
jam	4.0	6.0
indiffer	4.0	6.0
connelli	4.0	6.0
proya	4.0	6.0
foray	4.0	6.0
unstabl	4.0	6.0
weller	4.0	6.0
vicki	4.0	7.0
disord	4.0	7.0
crouch	4.0	7.0
bid	4.0	7.0
modest	4.0	7.0
forlani	4.0	7.0
needl	4.0	7.0
maiden	4.0	7.0
jolt	4.0	7.0
self-destruct	4.0	7.0
light-heart	4.0	7.0
laserdisc	4.0	7.0
claus	4.0	7.0
pretens	4.0	7.0
award-win	4.0	7.0
claustrophob	4.0	7.0
discern	4.0	7.0
well-mad	4.0	7.0
peasant	4.0	7.0
grotesqu	4.0	7.0
evelyn	4.0	7.0
verg	4.0	7.0
empath	4.0	7.0
sparkl	4.0	7.0
cement	4.0	7.0
distort	4.0	7.0
montreal	4.0	7.0
disarm	4.0	7.0
boost	4.0	7.0
facil	4.0	7.0
reilli	4.0	7.0
darkest	4.0	7.0
boundari	4.0	7.0
distribut	4.0	7.0
whilst	4.0	7.0
stubborn	4.0	7.0
lefti	4.0	7.0
gillian	4.0	7.0
mitch	4.0	8.0
estrang	4.0	8.0
gentleman	4.0	8.0
polar	4.0	8.0
outdoor	4.0	8.0
w	4.0	8.0
applaud	4.0	8.0
bonus	4.0	8.0
off-kilt	4.0	8.0
brash	4.0	8.0
spain	4.0	8.0
wive	4.0	8.0
sara	4.0	8.0
foul-mouth	4.0	8.0
carolina	4.0	8.0
footstep	4.0	8.0
bancroft	4.0	8.0
she'll	4.0	8.0
good-look	4.0	8.0
nicknam	4.0	8.0
ba'ku	4.0	8.0
wade	4.0	8.0
earl	4.0	8.0
monk	4.0	8.0
litter	4.0	8.0
haley	4.0	8.0
se7en	4.0	8.0
patricia	4.0	9.0
framework	4.0	9.0
math	4.0	9.0
hop	4.0	9.0
cate	4.0	9.0
obtain	4.0	9.0
riski	4.0	9.0
unemploy	4.0	9.0
glover	4.0	9.0
crippl	4.0	9.0
shalhoub	4.0	9.0
gaze	4.0	9.0
agenc	4.0	9.0
stagger	4.0	9.0
induc	4.0	9.0
wealth	4.0	9.0
first-rat	4.0	9.0
worn	4.0	9.0
immigr	4.0	9.0
persuad	4.0	9.0
non-stop	4.0	9.0
dustin	4.0	9.0
bail	4.0	9.0
grin	4.0	9.0
prophet	4.0	9.0
phenomena	4.0	9.0
legitim	4.0	9.0
reynold	4.0	9.0
descend	4.0	9.0
closet	4.0	9.0
surpass	4.0	10.0
janitor	4.0	10.0
willard	4.0	10.0
wherea	4.0	10.0
ordeal	4.0	10.0
globe	4.0	10.0
youngster	4.0	10.0
restraint	4.0	10.0
well-written	4.0	10.0
timeless	4.0	10.0
petti	4.0	10.0
impuls	4.0	10.0
abound	4.0	10.0
warmth	4.0	10.0
fabl	4.0	10.0
19th	4.0	10.0
nightclub	4.0	10.0
bowler	4.0	10.0
co	4.0	10.0
grown-up	4.0	10.0
scottish	4.0	10.0
modern-day	4.0	10.0
rural	4.0	10.0
loneli	4.0	10.0
leadership	4.0	10.0
impecc	4.0	10.0
rous	4.0	10.0
cruelti	4.0	10.0
distributor	4.0	10.0
sensual	4.0	10.0
zwick	4.0	10.0
meteor	4.0	11.0
underst	4.0	11.0
ration	4.0	11.0
europ	4.0	11.0
co-writ	4.0	11.0
newest	4.0	11.0
weari	4.0	11.0
ogr	4.0	11.0
blanchett	4.0	11.0
item	4.0	11.0
glow	4.0	11.0
misstep	4.0	11.0
sim	4.0	11.0
phenomen	4.0	11.0
weav	4.0	11.0
glorious	4.0	11.0
rocket	4.0	11.0
tool	4.0	11.0
delv	4.0	11.0
ramsey	4.0	11.0
dracula	4.0	11.0
mediev	4.0	11.0
fought	4.0	11.0
nina	4.0	12.0
loyalti	4.0	12.0
dysfunct	4.0	12.0
liberti	4.0	12.0
kingdom	4.0	12.0
keitel	4.0	12.0
suprem	4.0	12.0
glamor	4.0	12.0
doubtfir	4.0	12.0
bibl	4.0	13.0
heartfelt	4.0	13.0
alongsid	4.0	13.0
lovabl	4.0	13.0
loui	4.0	13.0
janet	4.0	13.0
old-fashion	4.0	13.0
carmen	4.0	14.0
politician	4.0	14.0
horn	4.0	14.0
juliet	4.0	14.0
landscap	4.0	14.0
smaller	4.0	14.0
aaron	4.0	14.0
dismiss	4.0	14.0
neurot	4.0	14.0
raimi	4.0	14.0
genet	4.0	14.0
lolita	4.0	14.0
boxer	4.0	15.0
qualifi	4.0	15.0
sensat	4.0	15.0
incorpor	4.0	15.0
domest	4.0	15.0
detract	4.0	15.0
therapi	4.0	16.0
reunion	4.0	16.0
sleepi	4.0	16.0
fuller	4.0	17.0
chapter	4.0	17.0
vivid	4.0	17.0
gothic	4.0	17.0
malick	4.0	17.0
slim	4.0	17.0
skywalk	4.0	18.0
mill	4.0	18.0
mummi	4.0	18.0
the	4.0	19.0
denzel	4.0	19.0
les	4.0	19.0
kathi	4.0	20.0
treasur	4.0	20.0
invas	4.0	20.0
chronicl	4.0	20.0
chao	4.0	21.0
juliann	4.0	21.0
mesmer	4.0	22.0
antz	4.0	22.0
roman	4.0	22.0
anakin	4.0	23.0
von	4.0	23.0
jew	4.0	24.0
fairi	4.0	24.0
magnific	4.0	26.0
poker	4.0	28.0
castl	4.0	29.0
fu	4.0	29.0
jesus	4.0	30.0
rees	4.0	31.0
derek	4.0	40.0
outstand	4.0	49.0
damon	4.0	55.0
wb	5.0	0.0
ho-hum	5.0	0.0
rocker	5.0	0.0
crock	5.0	0.0
rapper	5.0	0.0
putrid	5.0	0.0
megan	5.0	0.0
bunge	5.0	0.0
cord	5.0	0.0
golli	5.0	0.0
alaska	5.0	0.0
ermey	5.0	0.0
snail	5.0	0.0
greystok	5.0	0.0
tucci	5.0	0.0
undevelop	5.0	0.0
albino	5.0	0.0
unhealthi	5.0	0.0
tangent	5.0	0.0
griswold	5.0	0.0
embri	5.0	0.0
dangerfield	5.0	0.0
rushon	5.0	0.0
h20	5.0	0.0
angsti	5.0	0.0
poorer	5.0	0.0
nonchal	5.0	0.0
dolphin	5.0	0.0
thrax	5.0	0.0
cuckoo	5.0	0.0
kumbl	5.0	0.0
squander	5.0	0.0
swayz	5.0	0.0
pratfal	5.0	0.0
vic	5.0	0.0
stint	5.0	0.0
montgomeri	5.0	0.0
consecut	5.0	0.0
brazilian	5.0	0.0
rodger	5.0	0.0
missouri	5.0	0.0
plimpton	5.0	0.0
chelsom	5.0	0.0
abysm	5.0	0.0
interspers	5.0	0.0
goop	5.0	0.0
quicker	5.0	0.0
hogget	5.0	0.0
rosenberg	5.0	0.0
lila	5.0	0.0
earthworm	5.0	0.0
ustinov	5.0	0.0
brolin	5.0	0.0
sonya	5.0	0.0
zeist	5.0	0.0
autopilot	5.0	0.0
stupidest	5.0	0.0
undercut	5.0	0.0
straight-to-video	5.0	0.0
durham	5.0	0.0
taplitz	5.0	0.0
nishi	5.0	0.0
golf	5.0	0.0
meteorit	5.0	0.0
spanner	5.0	0.0
slain	5.0	0.0
olin	5.0	0.0
lawernc	5.0	0.0
kai	5.0	0.0
kaisa	5.0	0.0
schaech	5.0	0.0
yellowston	5.0	0.0
cesar	5.0	0.0
jadzia	5.0	0.0
lyonn	5.0	0.0
camcord	5.0	0.0
kalvert	5.0	0.0
squid	5.0	0.0
_save	5.0	0.0
ryan_	5.0	0.0
novale	5.0	0.0
caulfield	5.0	0.0
terel	5.0	0.0
sw	5.0	0.0
dobi	5.0	0.0
fern	5.0	0.0
sadi	5.0	0.0
meier	5.0	0.0
schwartzenegg	5.0	0.0
dearest	5.0	0.0
gooey	5.0	1.0
theft	5.0	1.0
heartstr	5.0	1.0
icki	5.0	1.0
ammunit	5.0	1.0
unstopp	5.0	1.0
tremor	5.0	1.0
screech	5.0	1.0
downward	5.0	1.0
scientolog	5.0	1.0
skyrocket	5.0	1.0
maureen	5.0	1.0
ampl	5.0	1.0
merri	5.0	1.0
stow	5.0	1.0
submit	5.0	1.0
bellow	5.0	1.0
pope	5.0	1.0
tomato	5.0	1.0
mammoth	5.0	1.0
effemin	5.0	1.0
vonnegut	5.0	1.0
finney	5.0	1.0
brenda	5.0	1.0
runtim	5.0	1.0
esteem	5.0	1.0
herbert	5.0	1.0
columbus	5.0	1.0
cranki	5.0	1.0
incredul	5.0	1.0
stepdaught	5.0	1.0
acceler	5.0	1.0
should'v	5.0	1.0
tailor	5.0	1.0
untal	5.0	1.0
fay	5.0	1.0
ahem	5.0	1.0
katt	5.0	1.0
poe	5.0	1.0
align	5.0	1.0
six-year	5.0	1.0
dough	5.0	1.0
stupefi	5.0	1.0
prolong	5.0	1.0
tv2	5.0	1.0
incit	5.0	1.0
brackett	5.0	1.0
sap	5.0	1.0
labori	5.0	1.0
pierr	5.0	1.0
furri	5.0	1.0
mcbeal	5.0	1.0
storyboard	5.0	1.0
cemeteri	5.0	1.0
slate	5.0	1.0
canaan	5.0	1.0
overthrow	5.0	1.0
17th	5.0	1.0
neglig	5.0	1.0
sniper	5.0	1.0
levinson	5.0	1.0
fiddl	5.0	1.0
cataton	5.0	1.0
hoodlum	5.0	1.0
_scream_	5.0	1.0
schlondorff	5.0	1.0
toma	5.0	1.0
drool	5.0	2.0
maudlin	5.0	2.0
mexican	5.0	2.0
garish	5.0	2.0
it'd	5.0	2.0
kirbi	5.0	2.0
bait	5.0	2.0
raptor	5.0	2.0
lukewarm	5.0	2.0
sidetrack	5.0	2.0
replet	5.0	2.0
lumber	5.0	2.0
iq	5.0	2.0
wist	5.0	2.0
much-need	5.0	2.0
devolv	5.0	2.0
tentacl	5.0	2.0
hatch	5.0	2.0
snippet	5.0	2.0
surveil	5.0	2.0
hard-boil	5.0	2.0
toppl	5.0	2.0
savior	5.0	2.0
crotch	5.0	2.0
high-concept	5.0	2.0
midget	5.0	2.0
siskel	5.0	2.0
slept	5.0	2.0
slime	5.0	2.0
langella	5.0	2.0
manson	5.0	2.0
predomin	5.0	2.0
coolest	5.0	2.0
intellect	5.0	2.0
inferno	5.0	2.0
fever	5.0	2.0
helgeland	5.0	2.0
dunaway	5.0	2.0
attic	5.0	2.0
faint	5.0	2.0
karl	5.0	2.0
brawl	5.0	2.0
teammat	5.0	2.0
smear	5.0	2.0
gentlemen	5.0	2.0
screwbal	5.0	2.0
calvin	5.0	2.0
glitter	5.0	2.0
pollak	5.0	2.0
perpetr	5.0	2.0
yun-fat	5.0	2.0
apocalypt	5.0	2.0
technician	5.0	2.0
hum	5.0	2.0
cryogen	5.0	2.0
nope	5.0	2.0
coo	5.0	2.0
blink	5.0	2.0
brass	5.0	2.0
macpherson	5.0	2.0
millenium	5.0	3.0
bucket	5.0	3.0
dino	5.0	3.0
payn	5.0	3.0
strangl	5.0	3.0
smarmi	5.0	3.0
glove	5.0	3.0
slew	5.0	3.0
scriptwrit	5.0	3.0
crib	5.0	3.0
comrad	5.0	3.0
self-absorb	5.0	3.0
hannib	5.0	3.0
philadelphia	5.0	3.0
drum	5.0	3.0
daisi	5.0	3.0
regrett	5.0	3.0
rehab	5.0	3.0
soulless	5.0	3.0
vogu	5.0	3.0
dalla	5.0	3.0
slayer	5.0	3.0
1994	5.0	3.0
sack	5.0	3.0
molest	5.0	3.0
hay	5.0	3.0
flimsi	5.0	3.0
demograph	5.0	3.0
snatch	5.0	3.0
clout	5.0	3.0
narrow	5.0	3.0
animatron	5.0	3.0
entic	5.0	3.0
circuit	5.0	3.0
doyl	5.0	3.0
speaker	5.0	3.0
reclaim	5.0	3.0
percent	5.0	3.0
baron	5.0	3.0
unorigin	5.0	3.0
zest	5.0	3.0
sil	5.0	3.0
rhea	5.0	3.0
alright	5.0	3.0
victoria	5.0	3.0
shirley	5.0	3.0
parson	5.0	3.0
jaw-drop	5.0	3.0
biolog	5.0	3.0
don	5.0	3.0
vu	5.0	3.0
misogynist	5.0	3.0
acerb	5.0	3.0
um	5.0	3.0
dopey	5.0	3.0
innocu	5.0	3.0
thespian	5.0	3.0
benicio	5.0	3.0
rework	5.0	3.0
masturb	5.0	3.0
debacl	5.0	3.0
volum	5.0	3.0
invigor	5.0	3.0
goddamn	5.0	3.0
lillard	5.0	3.0
marcus	5.0	3.0
can	5.0	3.0
acrobat	5.0	3.0
ex-boyfriend	5.0	3.0
trusti	5.0	3.0
story-lin	5.0	3.0
reform	5.0	3.0
optimist	5.0	3.0
dreyfuss	5.0	3.0
broadway	5.0	3.0
fruit	5.0	3.0
giamatti	5.0	3.0
ski	5.0	3.0
oblig	5.0	3.0
epitom	5.0	4.0
raucous	5.0	4.0
liquor	5.0	4.0
wri	5.0	4.0
specul	5.0	4.0
inclin	5.0	4.0
chaotic	5.0	4.0
satisfactori	5.0	4.0
dispens	5.0	4.0
q	5.0	4.0
immun	5.0	4.0
gleefulli	5.0	4.0
lowest	5.0	4.0
furthermor	5.0	4.0
conniv	5.0	4.0
founder	5.0	4.0
bloat	5.0	4.0
piper	5.0	4.0
cover-up	5.0	4.0
bowel	5.0	4.0
unknow	5.0	4.0
mother-in-law	5.0	4.0
palat	5.0	4.0
extraordinarili	5.0	4.0
barrier	5.0	4.0
self-consci	5.0	4.0
denouement	5.0	4.0
harlin	5.0	4.0
marisa	5.0	4.0
omar	5.0	4.0
condom	5.0	4.0
kung-fu	5.0	4.0
disconcert	5.0	4.0
lt	5.0	4.0
gender	5.0	4.0
platoon	5.0	4.0
upstag	5.0	4.0
youngest	5.0	4.0
unger	5.0	4.0
cellular	5.0	4.0
wilcock	5.0	4.0
seann	5.0	4.0
undergo	5.0	4.0
unwelcom	5.0	4.0
swift	5.0	4.0
rupert	5.0	4.0
fumbl	5.0	4.0
futil	5.0	4.0
serendip	5.0	4.0
couch	5.0	4.0
pit	5.0	4.0
unbeknownst	5.0	4.0
prop	5.0	4.0
slogan	5.0	4.0
rating=	5.0	4.0
brandon	5.0	4.0
un	5.0	4.0
monstrous	5.0	4.0
schwimmer	5.0	4.0
writer-director	5.0	4.0
beckinsal	5.0	4.0
desol	5.0	4.0
lomax	5.0	4.0
goings-on	5.0	4.0
raid	5.0	5.0
uncanni	5.0	5.0
summon	5.0	5.0
counter	5.0	5.0
servant	5.0	5.0
plug	5.0	5.0
squabbl	5.0	5.0
whini	5.0	5.0
roof	5.0	5.0
full-length	5.0	5.0
revolt	5.0	5.0
passiv	5.0	5.0
rig	5.0	5.0
bujold	5.0	5.0
organis	5.0	5.0
halt	5.0	5.0
titular	5.0	5.0
lit	5.0	5.0
myth	5.0	5.0
rufus	5.0	5.0
colin	5.0	5.0
empathi	5.0	5.0
opus	5.0	5.0
wipe	5.0	5.0
standpoint	5.0	5.0
confidenti	5.0	5.0
butterfli	5.0	5.0
crop	5.0	5.0
wallet	5.0	5.0
herring	5.0	5.0
burden	5.0	5.0
funki	5.0	5.0
remaind	5.0	5.0
skarsg	5.0	5.0
profil	5.0	5.0
filter	5.0	5.0
