	neg	pos
truck-chas	1.0	0.0
shot-for-shot	1.0	0.0
slung	1.0	0.0
rope-bridg	1.0	0.0
venal	1.0	0.0
cary-hiroyuki	1.0	0.0
tagawa	1.0	0.0
mst3ked	1.0	0.0
sked	1.0	0.0
sec	1.0	0.0
out-of-bodi	1.0	0.0
way-back	1.0	0.0
mid-1960	1.0	0.0
lawford	1.0	0.0
nehru	1.0	0.0
pur	1.0	0.0
vah-vah-voom	1.0	0.0
sex-obsess	1.0	0.0
mother-daught	1.0	0.0
con-team	1.0	0.0
unpaid	1.0	0.0
tensi	1.0	0.0
steeli	1.0	0.0
weld	1.0	0.0
rhapsod	1.0	0.0
german-	1.0	0.0
bradley	1.0	0.0
lindenlaub	1.0	0.0
i-do-my-job-whether-they-are-innocent-or-guilti	1.0	0.0
slipup	1.0	0.0
his	1.0	0.0
usaf	1.0	0.0
oberon	1.0	0.0
electromagnet	1.0	0.0
broyl	1.0	0.0
sandar	1.0	0.0
daena	1.0	0.0
orangutan	1.0	0.0
nado	1.0	0.0
shadix	1.0	0.0
eiko	1.0	0.0
ishioka	1.0	0.0
percuss	1.0	0.0
windbag	1.0	0.0
y'all	1.0	0.0
ophiophil	1.0	0.0
constrictor	1.0	0.0
ego-with	1.0	0.0
knothol	1.0	0.0
faster-than-grav	1.0	0.0
knot	1.0	0.0
g-friend	1.0	0.0
old-guy	1.0	0.0
cruddi	1.0	0.0
-rydain	1.0	0.0
unobserv	1.0	0.0
30s-style	1.0	0.0
dewi	1.0	0.0
poolman	1.0	0.0
pellegrino	1.0	0.0
tortuous	1.0	0.0
coco	1.0	0.0
at--reveng	1.0	0.0
getting-even	1.0	0.0
is--gasp	1.0	0.0
display--ther	1.0	0.0
_full_house_	1.0	0.0
_america's_funniest_home_videos_	1.0	0.0
sebastiano	1.0	0.0
far--argu	1.0	0.0
humor--a	1.0	0.0
much-talked-about	1.0	0.0
smartass	1.0	0.0
buildings--a	1.0	0.0
81-minut	1.0	0.0
fantasis	1.0	0.0
play-writ	1.0	0.0
twelfth	1.0	0.0
romanticis	1.0	0.0
hospitalis	1.0	0.0
hath	1.0	0.0
genre--_i_know_what_you_did_last_summer_	1.0	0.0
_halloween	1.0	0.0
_h20_	1.0	0.0
_scream_2_	1.0	0.0
williamson-less	1.0	0.0
post-_scream_	1.0	0.0
_wishmaster_	1.0	0.0
_disturbing_behavior_	1.0	0.0
right--frighten	1.0	0.0
_bad_	1.0	0.0
mancini	1.0	0.0
williamson-esqu	1.0	0.0
_fisherman	1.0	0.0
legends--thos	1.0	0.0
afer	1.0	0.0
fakeout	1.0	0.0
should--and	1.0	0.0
could--run	1.0	0.0
way-too-conveni	1.0	0.0
in-jokey	1.0	0.0
ove	1.0	0.0
pefect	1.0	0.0
pesence-challeng	1.0	0.0
_dawson's_creek_	1.0	0.0
thorugh	1.0	0.0
noxzema	1.0	0.0
spokeswoman	1.0	0.0
_waiting_to_exhale_	1.0	0.0
grier-worship	1.0	0.0
man--nam	1.0	0.0
williamson--to	1.0	0.0
vend	1.0	0.0
baa-ram-ew	1.0	0.0
000--paltri	1.0	0.0
_andre_	1.0	0.0
_but	1.0	0.0
limited_	1.0	0.0
smirk--regardless	1.0	0.0
screenwriting-is-hel	1.0	0.0
_home	1.0	0.0
alone_	1.0	0.0
bears_	1.0	0.0
fairy-tal	1.0	0.0
fantasyland	1.0	0.0
_remain	1.0	0.0
hotel_	1.0	0.0
s-t-r-e-t-c-h	1.0	0.0
actress-typ	1.0	0.0
grimm	1.0	0.0
left-field	1.0	0.0
pig-pig-pig-pig-pig	1.0	0.0
explet	1.0	0.0
_scarface_	1.0	0.0
fudd	1.0	0.0
headley	1.0	0.0
schmoozi	1.0	0.0
doubly-cast	1.0	0.0
hacked-up	1.0	0.0
animals--	1.0	0.0
first--and	1.0	0.0
only--attempt	1.0	0.0
arent	1.0	0.0
sketch-comedi	1.0	0.0
mckinney	1.0	0.0
comedy--and	1.0	0.0
exception--i	1.0	0.0
risqueness--most	1.0	0.0
characters--but	1.0	0.0
battle--go	1.0	0.0
arang	1.0	0.0
going-nowher	1.0	0.0
brecklin	1.0	0.0
wading-pool	1.0	0.0
depthless	1.0	0.0
pallid	1.0	0.0
grimaldi	1.0	0.0
tangled-up	1.0	0.0
mobsterett	1.0	0.0
scheider	1.0	0.0
schwarznegg	1.0	0.0
anabella	1.0	0.0
logist	1.0	0.0
scope-out	1.0	0.0
good-fit	1.0	0.0
prosthesi	1.0	0.0
oh-so-car	1.0	0.0
bazoom	1.0	0.0
beefcak	1.0	0.0
smoggi	1.0	0.0
multi-arm	1.0	0.0
shiva	1.0	0.0
reassembl	1.0	0.0
long-miss	1.0	0.0
poppa	1.0	0.0
workman	1.0	0.0
particulari	1.0	0.0
enoji	1.0	0.0
himself	1.0	0.0
infur	1.0	0.0
odereick	1.0	0.0
sook-yin	1.0	0.0
adul	1.0	0.0
crowchild	1.0	0.0
flint	1.0	0.0
double-zero	1.0	0.0
shlock	1.0	0.0
sneaky-smart	1.0	0.0
big-underground-worm	1.0	0.0
critically-savag	1.0	0.0
big-underwater-snak	1.0	0.0
ghidrah	1.0	0.0
big-undersea-serp	1.0	0.0
multi-ethnic/multi-n	1.0	0.0
cgi-enhanc	1.0	0.0
too-cheesy-to-be-accident	1.0	0.0
hanov	1.0	0.0
moview	1.0	0.0
fraidy-cat	1.0	0.0
action-horror	1.0	0.0
over-popul	1.0	0.0
gore-drench	1.0	0.0
a-flail	1.0	0.0
unstructur	1.0	0.0
overeact	1.0	0.0
mans	1.0	0.0
tricia	1.0	0.0
vessey	1.0	0.0
bedmat	1.0	0.0
out-of-nowher	1.0	0.0
towner	1.0	0.0
wheelchair-bound	1.0	0.0
salesgirl	1.0	0.0
pineappl	1.0	0.0
junger	1.0	0.0
fishermen	1.0	0.0
lade	1.0	0.0
dmx	1.0	0.0
implor	1.0	0.0
issiah	1.0	0.0
trish	1.0	0.0
ferrera	1.0	0.0
showiest	1.0	0.0
photogen	1.0	0.0
delro	1.0	0.0
woodsid	1.0	0.0
undirect	1.0	0.0
bartkiwiak	1.0	0.0
letharg	1.0	0.0
bernt	1.0	0.0
jarrel	1.0	0.0
chiba	1.0	0.0
streetfight	1.0	0.0
rmd	1.0	0.0
halicki	1.0	0.0
car-chas	1.0	0.0
go-cart	1.0	0.0
forty-nin	1.0	0.0
shelbi	1.0	0.0
gto	1.0	0.0
ratt	1.0	0.0
aaaaaaaahhhh	1.0	0.0
chockful	1.0	0.0
after-school	1.0	0.0
movie/tv	1.0	0.0
flour	1.0	0.0
karan	1.0	0.0
husbands/boyfriend	1.0	0.0
dung	1.0	0.0
militiamen	1.0	0.0
o'quinn	1.0	0.0
james	1.0	0.0
surplus	1.0	0.0
duster	1.0	0.0
bonanza	1.0	0.0
5-cent	1.0	0.0
plaudit	1.0	0.0
prizefight	1.0	0.0
relentlessi	1.0	0.0
watered-	1.0	0.0
rammed-down-your-throat	1.0	0.0
pseudo-saintli	1.0	0.0
steadicam	1.0	0.0
offshoot	1.0	0.0
cruncher	1.0	0.0
eco-f	1.0	0.0
green-lit	1.0	0.0
sulki	1.0	0.0
blood-thirsti	1.0	0.0
maraud	1.0	0.0
statham	1.0	0.0
chryse	1.0	0.0
body-snatch	1.0	0.0
long-dorm	1.0	0.0
recylcl	1.0	0.0
mid-januari	1.0	0.0
santi	1.0	0.0
ship/ocean	1.0	0.0
liner/haunt	1.0	0.0
kull	1.0	0.0
conqueror	1.0	0.0
starpow	1.0	0.0
oppertun	1.0	0.0
much-decor	1.0	0.0
sould	1.0	0.0
unobject	1.0	0.0
kingsli	1.0	0.0
inconclus	1.0	0.0
gaghan	1.0	0.0
berkoff	1.0	0.0
woud	1.0	0.0
kilpatr	1.0	0.0
zombifi	1.0	0.0
boozed-out	1.0	0.0
swedish	1.0	0.0
noseble	1.0	0.0
amundsen	1.0	0.0
petter	1.0	0.0
moland	1.0	0.0
hooligan	1.0	0.0
father-daught	1.0	0.0
frisson	1.0	0.0
greec	1.0	0.0
on-edg	1.0	0.0
wagon-train	1.0	0.0
longshot	1.0	0.0
half-asleep	1.0	0.0
vil	1.0	0.0
pavlov	1.0	0.0
rottweil	1.0	0.0
dawkin	1.0	0.0
palitaliano	1.0	0.0
rehir	1.0	0.0
rocky-styl	1.0	0.0
wwf	1.0	0.0
mcmahon	1.0	0.0
sasha	1.0	0.0
amc	1.0	0.0
sdds	1.0	0.0
loosest	1.0	0.0
stank	1.0	0.0
defenc	1.0	0.0
neo-fascist	1.0	0.0
mind-meld	1.0	0.0
wwii-era	1.0	0.0
movieton	1.0	0.0
stagebound	1.0	0.0
all-but-scream	1.0	0.0
mouthpiec	1.0	0.0
mettler	1.0	0.0
gignac	1.0	0.0
bonnier	1.0	0.0
talkshow	1.0	0.0
deaf/mut	1.0	0.0
chopin	1.0	0.0
soporif	1.0	0.0
supposedly-intellectu	1.0	0.0
prattl	1.0	0.0
one-hundr	1.0	0.0
rootless	1.0	0.0
ex-univers	1.0	0.0
newer-model	1.0	0.0
legionnair	1.0	0.0
artist/act	1.0	0.0
super-soldi	1.0	0.0
t-1000	1.0	0.0
trainer/consult	1.0	0.0
cotner	1.0	0.0
fiercer	1.0	0.0
hillari	1.0	0.0
near-indestruct	1.0	0.0
pathetically-written	1.0	0.0
fuell	1.0	0.0
co-ordin	1.0	0.0
fasano	1.0	0.0
uhm	1.0	0.0
below-averag	1.0	0.0
hairpiec	1.0	0.0
non-satir	1.0	0.0
shit-terpiec	1.0	0.0
stupid-ass	1.0	0.0
ex-brooklynit	1.0	0.0
noooo	1.0	0.0
orbach	1.0	0.0
b-rat	1.0	0.0
erotic-thriller-cinemax-styl	1.0	0.0
athena	1.0	0.0
massey	1.0	0.0
julliana	1.0	0.0
margiull	1.0	0.0
fun-yet-dumb	1.0	0.0
unthank	1.0	0.0
once-cool	1.0	0.0
not-cool	1.0	0.0
remiss	1.0	0.0
hoot-induc	1.0	0.0
lip-smack	1.0	0.0
lechter	1.0	0.0
natch	1.0	0.0
dullsvill	1.0	0.0
head-scratch	1.0	0.0
garicia	1.0	0.0
zillion	1.0	0.0
shrub	1.0	0.0
upper-class	1.0	0.0
ooooo	1.0	0.0
xxv	1.0	0.0
jacksonvill	1.0	0.0
[editor	1.0	0.0
spilt	1.0	0.0
gascogn	1.0	0.0
xiii	1.0	0.0
speir	1.0	0.0
scripter	1.0	0.0
director-cinematograph	1.0	0.0
stagecoach	1.0	0.0
ladder-fight	1.0	0.0
mtv'ish	1.0	0.0
swash	1.0	0.0
interlop	1.0	0.0
d-grade	1.0	0.0
film-writ	1.0	0.0
overreach	1.0	0.0
3-hour	1.0	0.0
pseudo-ep	1.0	0.0
relationships-from-hel	1.0	0.0
semi-develop	1.0	0.0
groan-worthi	1.0	0.0
daughter-in-law	1.0	0.0
color-by-numb	1.0	0.0
skit-show	1.0	0.0
self-styl	1.0	0.0
superbowl	1.0	0.0
title--jim	1.0	0.0
high-point	1.0	0.0
butt-jok	1.0	0.0
double-tak	1.0	0.0
cojon	1.0	0.0
business-ori	1.0	0.0
electro-green	1.0	0.0
through-the-sight	1.0	0.0
low-qual	1.0	0.0
rifle/camera	1.0	0.0
ke-	1.0	0.0
friggin-nobi	1.0	0.0
teleconferenc	1.0	0.0
expensive-	1.0	0.0
half-form	1.0	0.0
whoo	1.0	0.0
hoo	1.0	0.0
sixth-grad	1.0	0.0
prison-matron	1.0	0.0
cop-who-sees-ashley-fleeing-an-accident-scene-and-	1.0	0.0
then-wants-to-pay-for-sex-	1.0	0.0
but-is-shot	1.0	0.0
cognac	1.0	0.0
deafen	1.0	0.0
cell-phone-guy	1.0	0.0
angst-ridden	1.0	0.0
bangkok	1.0	0.0
fleabag	1.0	0.0
daffi	1.0	0.0
carlisl	1.0	0.0
hemp	1.0	0.0
utopia-gone-awri	1.0	0.0
trawl	1.0	0.0
ex-footbal	1.0	0.0
langer	1.0	0.0
run-shrieking-from-the-theat	1.0	0.0
byway	1.0	0.0
cloud-chok	1.0	0.0
longest-seem	1.0	0.0
95-minut	1.0	0.0
cinematographer-turned-director	1.0	0.0
dysart	1.0	0.0
easily-corrupt	1.0	0.0
guys/bad	1.0	0.0
shoot'em	1.0	0.0
beat'em	1.0	0.0
iranian	1.0	0.0
soul-dead	1.0	0.0
astronaut-gone-rasta	1.0	0.0
eyecandi	1.0	0.0
thai	1.0	0.0
holograph	1.0	0.0
_snl_	1.0	0.0
lorn	1.0	0.0
_clueless_	1.0	0.0
already-thin	1.0	0.0
point--and	1.0	0.0
pelvic	1.0	0.0
however--thes	1.0	0.0
fortenberri	1.0	0.0
_21_jump_street_	1.0	0.0
uncredited--can	1.0	0.0
rift	1.0	0.0
stonili	1.0	0.0
joke--a	1.0	0.0
_jerry_maguire_--wil	1.0	0.0
_have_	1.0	0.0
_jerry_maguire_	1.0	0.0
foregin	1.0	0.0
aboslut	1.0	0.0
jungle2jungl	1.0	0.0
gazon	1.0	0.0
maudit	1.0	0.0
loli	1.0	0.0
co-writer/director	1.0	0.0
kristel	1.0	0.0
not-very-good	1.0	0.0
damn-near	1.0	0.0
oversleep	1.0	0.0
prue	1.0	0.0
guileless	1.0	0.0
cormack	1.0	0.0
ping-i	1.0	0.0
liao	1.0	0.0
peng-jung	1.0	0.0
asap	1.0	0.0
premise--kafka	1.0	0.0
cronenberg--i	1.0	0.0
lives--for	1.0	0.0
word--of	1.0	0.0
post-industri	1.0	0.0
hole--symbol	1.0	0.0
compart	1.0	0.0
lives--allow	1.0	0.0
assume--everyth	1.0	0.0
counterpoint--or	1.0	0.0
relief--to	1.0	0.0
stairwel	1.0	0.0
incrongu	1.0	0.0
sept	1.0	0.0
self-evid	1.0	0.0
tab	1.0	0.0
frill	1.0	0.0
agent/pop	1.0	0.0
yuor	1.0	0.0
unmet	1.0	0.0
psychotherapi	1.0	0.0
spurned-psychos-getting-their-reveng	1.0	0.0
serious-sound	1.0	0.0
guesswork	1.0	0.0
psycho-in-lov	1.0	0.0
maryam	1.0	0.0
business-own	1.0	0.0
wrapped-up	1.0	0.0
jagged-stitch	1.0	0.0
navel	1.0	0.0
tapestri	1.0	0.0
breck	1.0	0.0
belcher	1.0	0.0
jezell	1.0	0.0
watchab	1.0	0.0
sooo	1.0	0.0
rock-em	1.0	0.0
sock-em	1.0	0.0
quick-flash	1.0	0.0
gobbledy-gook	1.0	0.0
third-str	1.0	0.0
qb	1.0	0.0
in-gam	1.0	0.0
hork	1.0	0.0
anci	1.0	0.0
kaleidoscop	1.0	0.0
`ultra-stylish	1.0	0.0
three-star	1.0	0.0
pagniacci	1.0	0.0
ann-margret	1.0	0.0
pick-me-up	1.0	0.0
four-day	1.0	0.0
jackpot	1.0	0.0
funneri	1.0	0.0
hinki	1.0	0.0
stoli	1.0	0.0
mustang	1.0	0.0
ragtop	1.0	0.0
turtleneck	1.0	0.0
drape-hang	1.0	0.0
check-out	1.0	0.0
arizonian	1.0	0.0
kewpi	1.0	0.0
mudhol	1.0	0.0
keister	1.0	0.0
five-fing	1.0	0.0
toe-stub	1.0	0.0
blankety-blank	1.0	0.0
tilt-o-whirl	1.0	0.0
week-old	1.0	0.0
snook	1.0	0.0
ellin	1.0	0.0
overlay	1.0	0.0
frey	1.0	0.0
sportscast	1.0	0.0
come-on	1.0	0.0
mili	1.0	0.0
avit	1.0	0.0
personality-challeng	1.0	0.0
opn	1.0	0.0
soldier-typ	1.0	0.0
_whole_	1.0	0.0
unimaginatv	1.0	0.0
shoot-em	1.0	0.0
_entertainment_weekly_	1.0	0.0
writing-direct	1.0	0.0
pzoniak	1.0	0.0
schuster	1.0	0.0
trese	1.0	0.0
un-virgin	1.0	0.0
climax--which	1.0	0.0
jadzia-bolek	1.0	0.0
hala-russel	1.0	0.0
material--a	1.0	0.0
evil-do	1.0	0.0
overexcit	1.0	0.0
fish-and-gam	1.0	0.0
pulman	1.0	0.0
millionaire/crocodil	1.0	0.0
`princess	1.0	0.0
fairy-tale-in-the-	1.0	0.0
max-siz	1.0	0.0
jere	1.0	0.0
`someth	1.0	0.0
do-whatever-it-tak	1.0	0.0
quotat	1.0	0.0
`we'r	1.0	0.0
normal-s	1.0	0.0
`end	1.0	0.0
serena	1.0	0.0
clever-way	1.0	0.0
slasher-flick	1.0	0.0
heavy-rot	1.0	0.0
public--particular	1.0	0.0
kids--	1.0	0.0
want--or	1.0	0.0
to--most	1.0	0.0
missionari	1.0	0.0
firmest	1.0	0.0
bide	1.0	0.0
conservationist	1.0	0.0
t-rex-i	1.0	0.0
joe-wreak	1.0	0.0
encor	1.0	0.0
pallisad	1.0	0.0
thrillseek	1.0	0.0
show-unrel	1.0	0.0
demoliton	1.0	0.0
black-ti	1.0	0.0
show-yet	1.0	0.0
children-it	1.0	0.0
kids-intens	1.0	0.0
shannen	1.0	0.0
doherti	1.0	0.0
enerv	1.0	0.0
semi-rob	1.0	0.0
ex-alchohol	1.0	0.0
ontop	1.0	0.0
pixie-fac	1.0	0.0
salvadoran	1.0	0.0
unlov	1.0	0.0
svelt	1.0	0.0
out-of-shap	1.0	0.0
roof-top	1.0	0.0
segal-lik	1.0	0.0
down-and-out	1.0	0.0
bubba	1.0	0.0
well-publicis	1.0	0.0
au	1.0	0.0
hrs	1.0	0.0
ingerman	1.0	0.0
paget	1.0	0.0
un-led-up	1.0	0.0
ajax	1.0	0.0
beachwalk	1.0	0.0
bistro	1.0	0.0
non-horror	1.0	0.0
82-minut	1.0	0.0
take-off--	1.0	0.0
f-ing	1.0	0.0
chop-job	1.0	0.0
pooh	1.0	0.0
allot	1.0	0.0
skanki	1.0	0.0
chompin	1.0	0.0
disney-mad	1.0	0.0
limburgh	1.0	0.0
carribean	1.0	0.0
over-don	1.0	0.0
davidovitch	1.0	0.0
boatman	1.0	0.0
seku	1.0	0.0
mitsubishi	1.0	0.0
pirhanna	1.0	0.0
recharg	1.0	0.0
batteri	1.0	0.0
baghdad	1.0	0.0
soothsay	1.0	0.0
firesid	1.0	0.0
herger	1.0	0.0
storh	1.0	0.0
buliwyf	1.0	0.0
kulich	1.0	0.0
chitter	1.0	0.0
blackfac	1.0	0.0
beautifully-rend	1.0	0.0
mandoki	1.0	0.0
before---and	1.0	0.0
better---so	1.0	0.0
storm-swept	1.0	0.0
confidant	1.0	0.0
hum-drum	1.0	0.0
saliv	1.0	0.0
dialogue-laden	1.0	0.0
ryan-nicola	1.0	0.0
filmak	1.0	0.0
teen-orient	1.0	0.0
herniat	1.0	0.0
mcnamara	1.0	0.0
rulebook	1.0	0.0
ping-pong	1.0	0.0
litten	1.0	0.0
levritt	1.0	0.0
hat-trick	1.0	0.0
`snatch-the-paycheck-and-run	1.0	0.0
`dad	1.0	0.0
bibb	1.0	0.0
indefinit	1.0	0.0
`dragonheart	1.0	0.0
`daylight	1.0	0.0
afi	1.0	0.0
barnacl	1.0	0.0
oomph	1.0	0.0
mcnugent	1.0	0.0
topnotch	1.0	0.0
nelkan	1.0	0.0
above-par	1.0	0.0
gorillas/l	1.0	0.0
novikov	1.0	0.0
goalie-mask-wear	1.0	0.0
thirsti	1.0	0.0
he/she/it	1.0	0.0
afor	1.0	0.0
leatherfac	1.0	0.0
bellyach	1.0	0.0
cagney	1.0	0.0
pitt-esqu	1.0	0.0
quizzic	1.0	0.0
waddl	1.0	0.0
tarantino-ish	1.0	0.0
grunt-lik	1.0	0.0
wesson	1.0	0.0
spy/rom	1.0	0.0
mega-buck	1.0	0.0
midair	1.0	0.0
action-film	1.0	0.0
out-of-wat	1.0	0.0
nekhorvich	1.0	0.0
cia-lik	1.0	0.0
launcher	1.0	0.0
polson	1.0	0.0
stickel	1.0	0.0
high-gadget	1.0	0.0
audi	1.0	0.0
tracer	1.0	0.0
hide-out	1.0	0.0
kick-box	1.0	0.0
telecast	1.0	0.0
aptly-titl	1.0	0.0
prefix	1.0	0.0
testi	1.0	0.0
pooh-bah	1.0	0.0
sub-	1.0	0.0
appropriately-nam	1.0	0.0
oddly--who	1.0	0.0
bird's-eye-view	1.0	0.0
crazed-look	1.0	0.0
warning--spontan	1.0	0.0
plissken	1.0	0.0
perth	1.0	0.0
amboy	1.0	0.0
abscond	1.0	0.0
brightly-lit	1.0	0.0
re-inv	1.0	0.0
in-crowd	1.0	0.0
snell	1.0	0.0
telekinesi	1.0	0.0
shea	1.0	0.0
schuemach	1.0	0.0
lizard-stomps-manhattan	1.0	0.0
monster-instig	1.0	0.0
not-too-precoci	1.0	0.0
51st	1.0	0.0
yawn-provok	1.0	0.0
less-arrogant-than-usu	1.0	0.0
incipi	1.0	0.0
siskel/ebert	1.0	0.0
hard-	1.0	0.0
word-of-mouth-proof	1.0	0.0
illusionist	1.0	0.0
wand	1.0	0.0
parador	1.0	0.0
bounderbi	1.0	0.0
herculean	1.0	0.0
linder	1.0	0.0
misappropri	1.0	0.0
putz	1.0	0.0
dharma	1.0	0.0
22-minut	1.0	0.0
ogden	1.0	0.0
stier	1.0	0.0
ill-market	1.0	0.0
overdub	1.0	0.0
foodstuff	1.0	0.0
six-million	1.0	0.0
cheesebal	1.0	0.0
again-th	1.0	0.0
james-who	1.0	0.0
fisherman-victim	1.0	0.0
bikini-readi	1.0	0.0
who-and	1.0	0.0
mystery-turn	1.0	0.0
hell-lin	1.0	0.0
boy-next-door	1.0	0.0
short-i	1.0	0.0
sequel-th	1.0	0.0
vacation	1.0	0.0
gaynor	1.0	0.0
lost-ray	1.0	0.0
me-h	1.0	0.0
languid-how	1.0	0.0
one-if	1.0	0.0
series-someon	1.0	0.0
blandi	1.0	0.0
[sic]	1.0	0.0
lugia	1.0	0.0
kethcum	1.0	0.0
pikachu	1.0	0.0
squirtl	1.0	0.0
charizard	1.0	0.0
1-dimension	1.0	0.0
broth	1.0	0.0
extremel	1.0	0.0
pluss	1.0	0.0
1998s	1.0	0.0
mankiewicz	1.0	0.0
sex-film	1.0	0.0
slack-jaw	1.0	0.0
yokel	1.0	0.0
pleasure-seek	1.0	0.0
back-stabb	1.0	0.0
nothing--least	1.0	0.0
pay-day	1.0	0.0
on-stag	1.0	0.0
dishonour	1.0	0.0
trivia--iron	1.0	0.0
holier	1.0	0.0
teeny-bopp	1.0	0.0
movies--a	1.0	0.0
mtv-	1.0	0.0
theatrics-	1.0	0.0
everyone--you	1.0	0.0
hand-wring	1.0	0.0
inveter	1.0	0.0
foul-humor	1.0	0.0
dushku	1.0	0.0
crous	1.0	0.0
over-play	1.0	0.0
mailed-in	1.0	0.0
parent-child	1.0	0.0
probid	1.0	0.0
mullal	1.0	0.0
medicor	1.0	0.0
self-effac	1.0	0.0
retak	1.0	0.0
isley	1.0	0.0
sub-snl	1.0	0.0
commission	1.0	0.0
kirsebom	1.0	0.0
nit-picki	1.0	0.0
moistur	1.0	0.0
by-stand	1.0	0.0
pheromon	1.0	0.0
bedrock	1.0	0.0
flinston	1.0	0.0
vandercav	1.0	0.0
skinnier	1.0	0.0
diaboliqu	1.0	0.0
dashiel	1.0	0.0
_red	1.0	0.0
harvest_	1.0	0.0
chicago-connect	1.0	0.0
strozzi	1.0	0.0
remakes-cum-bastard	1.0	0.0
detain	1.0	0.0
karina	1.0	0.0
lombard	1.0	0.0
barkeep	1.0	0.0
sanderson	1.0	0.0
imperioli	1.0	0.0
_no	1.0	0.0
one_	1.0	0.0
sunburn	1.0	0.0
counter-product	1.0	0.0
yet-to-be-releas	1.0	0.0
lindner	1.0	0.0
disprov	1.0	0.0
mostly-misfir	1.0	0.0
broughton	1.0	0.0
sweepstak	1.0	0.0
jillion	1.0	0.0
authoress	1.0	0.0
tramel	1.0	0.0
stopwatch	1.0	0.0
mattress	1.0	0.0
pothol	1.0	0.0
foulmouth	1.0	0.0
iron-on	1.0	0.0
kidnapper/murder	1.0	0.0
bungler	1.0	0.0
overestim	1.0	0.0
dilema	1.0	0.0
re-focus	1.0	0.0
mail-ord	1.0	0.0
beeyatch	1.0	0.0
bedpost	1.0	0.0
hairless	1.0	0.0
bio-mechan	1.0	0.0
immobil	1.0	0.0
abat	1.0	0.0
twenty-cuts-per-minut	1.0	0.0
poet/songwriter/	1.0	0.0
madio	1.0	0.0
neutron	1.0	0.0
mcgaw	1.0	0.0
goluboff	1.0	0.0
pseudo-sensit	1.0	0.0
strung-out	1.0	0.0
ex-junki	1.0	0.0
one-stardom	1.0	0.0
home-video	1.0	0.0
dope-smok	1.0	0.0
toucher-upp	1.0	0.0
superviol	1.0	0.0
caldicott	1.0	0.0
poorly-shown	1.0	0.0
religious-typ	1.0	0.0
roma	1.0	0.0
anti-christ	1.0	0.0
turd	1.0	0.0
renograd	1.0	0.0
aquina	1.0	0.0
febril	1.0	0.0
wincer	1.0	0.0
your	1.0	0.0
schrieber	1.0	0.0
shining/ev	1.0	0.0
mad-dog	1.0	0.0
one-two-punch	1.0	0.0
boulder	1.0	0.0
ex-porn-	1.0	0.0
deede	1.0	0.0
melli	1.0	0.0
scinto	1.0	0.0
skin-div	1.0	0.0
widmark	1.0	0.0
git	1.0	0.0
glazer	1.0	0.0
half-world	1.0	0.0
in-habit	1.0	0.0
xena	1.0	0.0
sfx	1.0	0.0
blue-screen	1.0	0.0
thrillrid	1.0	0.0
nothin	1.0	0.0
[fill	1.0	0.0
with]	1.0	0.0
gooder	1.0	0.0
uber	1.0	0.0
weas	1.0	0.0
utopian	1.0	0.0
sleazebal	1.0	0.0
angi	1.0	0.0
jive-talk	1.0	0.0
casseus	1.0	0.0
hurray	1.0	0.0
nigga	1.0	0.0
[her	1.0	0.0
mama]	1.0	0.0
natti	1.0	0.0
heav	1.0	0.0
blow-up	1.0	0.0
osemt	1.0	0.0
only-in-the-movi	1.0	0.0
martyr-figur	1.0	0.0
miller-ey	1.0	0.0
nudnik	1.0	0.0
trap-ish	1.0	0.0
self-sacrif	1.0	0.0
bootstrap	1.0	0.0
post-cold	1.0	0.0
goner	1.0	0.0
rebutt	1.0	0.0
ferland	1.0	0.0
erotica	1.0	0.0
iago-lik	1.0	0.0
binge-drink	1.0	0.0
film--th	1.0	0.0
series--wa	1.0	0.0
isaak	1.0	0.0
oregon	1.0	0.0
washington--on	1.0	0.0
badalamenti	1.0	0.0
others--most	1.0	0.0
ontkean	1.0	0.0
beymer	1.0	0.0
moira	1.0	0.0
sheryl	1.0	0.0
gratifi	1.0	0.0
video-esqu	1.0	0.0
gent	1.0	0.0
buckaroo	1.0	0.0
porsch	1.0	0.0
cannel	1.0	0.0
grieco-esqu	1.0	0.0
eaton	1.0	0.0
alevey	1.0	0.0
shon	1.0	0.0
greenblatt	1.0	0.0
isiah	1.0	0.0
tafkap	1.0	0.0
always-brok	1.0	0.0
pos	1.0	0.0
lol	1.0	0.0
imcomprehins	1.0	0.0
com/moviefan983/moviereviewcentr	1.0	0.0
bypass	1.0	0.0
starman	1.0	0.0
gussi	1.0	0.0
outpost	1.0	0.0
couple-	1.0	0.0
heroin-ch	1.0	0.0
hick-boy	1.0	0.0
fish-out-wat	1.0	0.0
meet-cut	1.0	0.0
raver	1.0	0.0
plothol	1.0	0.0
commerici	1.0	0.0
cupcak	1.0	0.0
slug-lik	1.0	0.0
unfreez	1.0	0.0
tit-shot	1.0	0.0
hap	1.0	0.0
burkittsvill	1.0	0.0
influx	1.0	0.0
witch-rel	1.0	0.0
cigarette-smok	1.0	0.0
psychomag	1.0	0.0
suss	1.0	0.0
goth-styl	1.0	0.0
rustin	1.0	0.0
war-era	1.0	0.0
rune-lik	1.0	0.0
handbasket	1.0	0.0
nevermind	1.0	0.0
broadly-drawn	1.0	0.0
shorthand	1.0	0.0
niceti	1.0	0.0
hm	1.0	0.0
bicker-	1.0	0.0
ex-presid	1.0	0.0
in-	1.0	0.0
clude	1.0	0.0
bacal	1.0	0.0
quayle-ish	1.0	0.0
